VENDOR,CLUSTER_AREA,SITE_NAME,SITE_DESCRIPTION,CELLNAME,LATITUDE,LONGITUDE,AZIMUTH,TECH,CARRIER,ACTSTATUS,FWA_SITE,GOLDEN_SITE
VEND-2,CLUST-2,SITE_48,Glenbrook,AGBKF3_J,-37.203568,174.736319,330,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-2,SITE_48,Glenbrook,AGBKF1_L,-37.203568,174.736319,90,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-2,SITE_48,Glenbrook,AGBKF2_L,-37.203568,174.736319,210,FDD,L1800,ACTIVE,NO,NO
CLUST-1,Canterbury South 2,SITE_50,Ashburton,SASHA1_Q,-43.90275,171.751863,40,TDD,L2300 - Q,ACTIVE,NO,NO
CLUST-1,Canterbury South 2,SITE_50,Ashburton,SASHA1_R,-43.90275,171.751863,40,TDD,L2300 - R,ACTIVE,NO,NO
VEND-2,CLUST-2,SITE_48,Glenbrook,AGBKF3_L,-37.203568,174.736319,330,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-2,SITE_51,Pukekohe,APKKF1_M,-37.19989,174.90653,90,FDD,L2100,ACTIVE,NO,NO
VEND-2,CLUST-2,SITE_51,Pukekohe,APKKF2_M,-37.19989,174.90653,210,FDD,L2100,ACTIVE,NO,NO
CLUST-1,Canterbury South 2,SITE_50,Ashburton,SASHA2_Q,-43.90275,171.751863,160,TDD,L2300 - Q,ACTIVE,NO,NO
CLUST-1,Canterbury South 2,SITE_50,Ashburton,SASHA2_R,-43.90275,171.751863,160,TDD,L2300 - R,ACTIVE,NO,NO
VEND-2,CLUST-2,SITE_51,Pukekohe,APKKF2_Q,-37.19989,174.90653,210,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-2,CLUST-2,SITE_51,Pukekohe,APKKF2_R,-37.19989,174.90653,210,TDD,L2300 - R,ACTIVE,NO,NO
VEND-2,CLUST-2,SITE_51,Pukekohe,APKKF3_M,-37.19989,174.90653,330,FDD,L2100,ACTIVE,NO,NO
CLUST-1,Canterbury South 2,SITE_50,Ashburton,SASHA3_Q,-43.90275,171.751863,280,TDD,L2300 - Q,ACTIVE,YES,NO
CLUST-1,Canterbury South 2,SITE_50,Ashburton,SASHA3_R,-43.90275,171.751863,280,TDD,L2300 - R,ACTIVE,NO,NO
VEND-2,CLUST-2,SITE_51,Pukekohe,APKKF1_J,-37.19989,174.90653,90,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-2,SITE_51,Pukekohe,APKKF2_J,-37.19989,174.90653,210,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-2,SITE_51,Pukekohe,APKKF3_J,-37.19989,174.90653,330,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-2,SITE_51,Pukekohe,APKKF1_L,-37.19989,174.90653,90,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-2,SITE_51,Pukekohe,APKKF2_L,-37.19989,174.90653,210,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-2,SITE_51,Pukekohe,APKKF1_N,-37.19989,174.90653,90,FDD,L2600,ACTIVE,NO,NO
VEND-2,CLUST-2,SITE_51,Pukekohe,APKKF2_N,-37.19989,174.90653,210,FDD,L2600,ACTIVE,NO,NO
VEND-2,CLUST-2,SITE_51,Pukekohe,APKKF3_N,-37.19989,174.90653,330,FDD,L2600,ACTIVE,NO,NO
CLUST-1,Canterbury South 2,SITE_50,Ashburton,SASHA1_N,-43.90275,171.751863,40,FDD,L2600,ACTIVE,NO,NO
CLUST-1,Canterbury South 2,SITE_50,Ashburton,SASHA2_N,-43.90275,171.751863,160,FDD,L2600,ACTIVE,NO,NO
CLUST-1,Canterbury South 2,SITE_50,Ashburton,SASHA3_N,-43.90275,171.751863,280,FDD,L2600,ACTIVE,NO,NO
SAMSUNG,Canterbury South 2,SITE_52,Ashburton West,SAWTF1_M,-43.889132,171.735416,355,FDD,L2100,ACTIVE,NO,NO
CLUST-1,Canterbury South 2,SITE_50,Ashburton,SASHA1_L,-43.90275,171.751863,40,FDD,L1800,ACTIVE,NO,NO
SAMSUNG,Canterbury South 2,SITE_52,Ashburton West,SAWTF1_Q,-43.889132,171.735416,115,TDD,L2300 - Q,ACTIVE,NO,NO
SAMSUNG,Canterbury South 2,SITE_52,Ashburton West,SAWTF1_R,-43.889132,171.735416,115,TDD,L2300 - R,ACTIVE,NO,NO
CLUST-1,Canterbury South 2,SITE_50,Ashburton,SASHA2_L,-43.90275,171.751863,160,FDD,L1800,ACTIVE,NO,NO
CLUST-1,Canterbury South 2,SITE_50,Ashburton,SASHA1_J,-43.90275,171.751863,40,FDD,L700,ACTIVE,NO,NO
SAMSUNG,Canterbury South 2,SITE_52,Ashburton West,SAWTF2_M,-43.889132,171.735416,115,FDD,L2100,ACTIVE,NO,NO
CLUST-1,Canterbury South 2,SITE_50,Ashburton,SASHA2_J,-43.90275,171.751863,160,FDD,L700,ACTIVE,NO,NO
SAMSUNG,Canterbury South 2,SITE_52,Ashburton West,SAWTF2_Q,-43.889132,171.735416,235,TDD,L2300 - Q,ACTIVE,NO,NO
SAMSUNG,Canterbury South 2,SITE_52,Ashburton West,SAWTF2_R,-43.889132,171.735416,235,TDD,L2300 - R,ACTIVE,NO,NO
CLUST-1,Canterbury South 2,SITE_50,Ashburton,SASHA3_J,-43.90275,171.751863,280,FDD,L700,ACTIVE,NO,NO
