VENDOR,CLUSTER_AREA,ENODEBID,ECI,SITE_NAME,LATITUDE,LONGITUDE,AZIMUTH,HEIGHT,ANTENNA,LOCAL_CELLID,PCI,RSI,M_TILT,CELLNAME,ULEARFCN,DLEARFCN,UL BW,20MHz,TECH,CELLRADIUS,PMAX,RSPOWER (dBm),TXRX_MODE,TAC,CARRIER,ACTSTATUS,BLKSTATUS
NOKIA,Northland,301391,77156209,NKPHL,-36.460087,174.497671,40,21.5,1800_Commscope_FFVV-65C-R2_E04,113,6,464,0,NKPHJ1_L,19600,1600,20MHz,20MHz,FDD,15920,46,18.2,4T4R,18161,L1800,ACTIVE,UNBLOCKED
NOKIA,Northland,301391,77156207,NKPHL,-36.460087,174.497671,40,21.5,0700_Commscope_FFVV-65C-R2_E06,111,6,464,0,NKPHJ1_J,27310,9310,20MHz,20MHz,FDD,22780,46,18.2,4T4R,18161,L700,ACTIVE,UNBLOCKED
NOKIA,Northland,301391,77156217,NKPHL,-36.460087,174.497671,160,21.5,0700_Commscope_FFVV-65C-R2_E06,121,7,33,0,NKPHJ2_J,27310,9310,20MHz,20MHz,FDD,38800,46,18.2,4T4R,18161,L700,ACTIVE,UNBLOCKED
NOKIA,Northland,301391,77156227,NKPHL,-36.460087,174.497671,280,21.5,0700_Commscope_FFVV-65C-R2_E06,131,8,298,0,NKPHJ3_J,27310,9310,20MHz,20MHz,FDD,38800,46,18.2,4T4R,18161,L700,ACTIVE,UNBLOCKED
VEND-1,CLUST-2,1897,485769,AJFRA,-36.94875,174.82165,270,24,2300_Kathrein_80010891_E06,137,347,328,0,AJFRA3_Q,39250,39250,20MHz,20MHz,TDD,10000,43,15.2,4T4R,18131,L2300 - Q,ACTIVE,UNBLOCKED
NOKIA,Northland,301391,77156219,NKPHL,-36.460087,174.497671,160,21.5,1800_Commscope_FFVV-65C-R2_E04,123,7,33,0,NKPHJ2_L,19600,1600,20MHz,20MHz,FDD,22780,46,18.2,4T4R,18161,L1800,ACTIVE,UNBLOCKED
NOKIA,Northland,301391,77156229,NKPHL,-36.460087,174.497671,280,21.5,1800_Commscope_FFVV-65C-R2_E04,133,8,298,0,NKPHJ3_L,19600,1600,20MHz,20MHz,FDD,38800,46,18.2,4T4R,18161,L1800,ACTIVE,UNBLOCKED
VEND-1,CLUST-2,1897,485770,AJFRA,-36.94875,174.82165,270,24,2300_Kathrein_80010891_E06,138,347,328,0,AJFRA3_R,39052,39052,20MHz,20MHz,TDD,10000,43,15.2,4T4R,18131,L2300 - R,ACTIVE,UNBLOCKED
VEND-2,CLUST-2,618147,158245746,AJFRF,-36.94875,174.82165,90,24,2100_Kathrein_80010891_E06,114,345,592,0,AJFRF1_M,18275,275,15MHz,15MHz,FDD,12200,46,22.4,4T4R,18131,L2100,ACTIVE,UNBLOCKED
NOKIA,Bay of Plenty/Tauranga,300461,76918131,MKRUJ,-37.706236,176.267239,10,20,2600_Huawei_APE4516R1v06_E02,115,180,353,0,MKRUJ1_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,48141,L2600,ACTIVE,UNBLOCKED
VEND-2,CLUST-2,618147,158245756,AJFRF,-36.94875,174.82165,180,24,2100_Kathrein_80010891_E06,124,346,360,0,AJFRF2_M,18275,275,15MHz,15MHz,FDD,12200,46,22.4,4T4R,18131,L2100,ACTIVE,UNBLOCKED
NOKIA,Bay of Plenty/Tauranga,300461,76918141,MKRUJ,-37.706236,176.267239,140,19,2600_Kathrein_80010865_E025,125,181,208,0,MKRUJ2_N,21200,3200,20MHz,20MHz,FDD,22780,46,18.2,4T4R,48141,L2600,ACTIVE,UNBLOCKED
NOKIA,Bay of Plenty/Tauranga,300461,76918151,MKRUJ,-37.706236,176.267239,260,19,2600_Kathrein_80010865_E025,135,182,151,0,MKRUJ3_N,21200,3200,20MHz,20MHz,FDD,22780,46,18.2,4T4R,48141,L2600,ACTIVE,UNBLOCKED
NOKIA,Bay of Plenty/Tauranga,300461,76918129,MKRUJ,-37.706236,176.267239,10,19,1800_Huawei_APE4516R1v06_E02,113,180,640,0,MKRUJ1_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,4T4R,48141,L1800,ACTIVE,UNBLOCKED
VEND-2,CLUST-2,618147,158245766,AJFRF,-36.94875,174.82165,270,24,2100_Kathrein_80010891_E06,134,347,328,0,AJFRF3_M,18275,275,15MHz,15MHz,FDD,12200,46,22.4,4T4R,18131,L2100,ACTIVE,UNBLOCKED
NOKIA,Bay of Plenty/Tauranga,300461,76918127,MKRUJ,-37.706236,176.267239,10,20,0700_Huawei_APE4516R1v06_E02,111,180,573,0,MKRUJ1_J,27310,9310,20MHz,20MHz,FDD,12200,47.79999924,20,2T2R,48141,L700,ACTIVE,UNBLOCKED
NOKIA,Bay of Plenty/Tauranga,300461,76918137,MKRUJ,-37.706236,176.267239,140,19,0700_Kathrein_80010865_E02,121,181,634,0,MKRUJ2_J,27310,9310,20MHz,20MHz,FDD,22780,47.79999924,20,2T2R,48141,L700,ACTIVE,UNBLOCKED
NOKIA,Bay of Plenty/Tauranga,300461,76918147,MKRUJ,-37.706236,176.267239,260,19,0700_Kathrein_80010865_E02,131,182,450,0,MKRUJ3_J,27310,9310,20MHz,20MHz,FDD,22780,47.79999924,20,2T2R,48141,L700,ACTIVE,UNBLOCKED
VEND-1,CLUST-2,1897,485743,AJFRA,-36.94875,174.82165,90,24,0700_Kathrein_80010891_E08,111,345,592,0,AJFRA1_J,27310,9310,20MHz,20MHz,FDD,10000,45.7,17.9,2T2R,18131,L700,ACTIVE,UNBLOCKED
NOKIA,Bay of Plenty/Tauranga,300461,76918139,MKRUJ,-37.706236,176.267239,140,19,1800_Kathrein_80010865_E025,123,181,720,0,MKRUJ2_L,19600,1600,20MHz,20MHz,FDD,22780,46,18.2,4T4R,48141,L1800,ACTIVE,UNBLOCKED
NOKIA,Bay of Plenty/Tauranga,300461,76918149,MKRUJ,-37.706236,176.267239,260,19,1800_Kathrein_80010865_E025,133,182,586,0,MKRUJ3_L,19600,1600,20MHz,20MHz,FDD,22780,46,18.2,4T4R,48141,L1800,ACTIVE,UNBLOCKED
NOKIA,Northland,300411,76905329,NKAIL,-35.108124,173.272488,110,36,1800_Kathrein_80010865_E04,113,18,99,0,NKAIJ1_L,19600,1600,20MHz,20MHz,FDD,15920,46,18.2,4T4R,18161,L1800,ACTIVE,UNBLOCKED
NOKIA,Northland,300411,76905351,NKAIL,-35.108124,173.272488,350,36,2600_Huawei_ASI4518R85v06_E02,135,20,320,0,NKAIJ3_N,21200,3200,20MHz,20MHz,FDD,22780,46,18.2,4T4R,18161,L2600,ACTIVE,UNBLOCKED
RCG,Waikato,100632,25761823,RWKKRM,-37.906718,175.096818,30,15,0700_Kathrein_80010991_E10,31,46,813,3,RWKKRM031,27485,9485,15MHz,15MHz,FDD,15920,46,19.5,4T4R,12809,OneNZ - L700,ACTIVE,UNBLOCKED
RCG,Waikato,100632,25761824,RWKKRM,-37.906718,175.096818,180,15,0700_Kathrein_80010991_E10,32,47,803,0,RWKKRM032,27485,9485,15MHz,15MHz,FDD,15920,46,19.5,4T4R,12809,OneNZ - L700,ACTIVE,UNBLOCKED
RCG,Waikato,100632,25761825,RWKKRM,-37.906718,175.096818,250,15,0700_Kathrein_80010965_E05,33,45,823,0,RWKKRM033,27485,9485,15MHz,15MHz,FDD,15920,46,19.5,4T4R,12809,OneNZ - L700,ACTIVE,UNBLOCKED
NOKIA,Northland,300411,76905327,NKAIL,-35.108124,173.272488,110,36,0700_Kathrein_80010865_E02,111,18,659,0,NKAIJ1_J,27310,9310,20MHz,20MHz,FDD,22780,46,18.2,2T2R,18161,L700,ACTIVE,UNBLOCKED
NOKIA,Northland,300411,76905337,NKAIL,-35.108124,173.272488,230,36,0700_Kathrein_80010865_E02,121,19,646,0,NKAIJ2_J,27310,9310,20MHz,20MHz,FDD,22780,46,18.2,2T2R,18161,L700,ACTIVE,UNBLOCKED
NOKIA,Northland,300411,76905347,NKAIL,-35.108124,173.272488,350,36,0700_Huawei_ASI4518R85v06_E02,131,20,396,0,NKAIJ3_J,27310,9310,20MHz,20MHz,FDD,38800,46,18.2,4T4R,18161,L700,ACTIVE,UNBLOCKED
NOKIA,Northland,300411,76905339,NKAIL,-35.108124,173.272488,230,36,1800_Kathrein_80010865_E06,123,19,10,0,NKAIJ2_L,19600,1600,20MHz,20MHz,FDD,15920,46,18.2,4T4R,18161,L1800,ACTIVE,UNBLOCKED
NOKIA,Northland,300411,76905349,NKAIL,-35.108124,173.272488,350,36,1800_Huawei_ASI4518R85v06_E02,133,20,320,0,NKAIJ3_L,19600,1600,20MHz,20MHz,FDD,38800,46,18.2,4T4R,18161,L1800,ACTIVE,UNBLOCKED
CLUST-1,Southland 1,2005,513391,SKTGA,-46.265518,169.850223,180,24,0700_CLUST-1_A704521R0v06_E02,111,357,79,0,SKTGA1_J,27310,9310,20MHz,20MHz,FDD,22000,47.8,20,2T2R,28191,L700,ACTIVE,UNBLOCKED
CLUST-1,Southland 1,2005,513401,SKTGA,-46.265518,169.850223,290,24,0700_Kathrein_80010736V01_E05,121,358,782,0,SKTGA2_J,27310,9310,20MHz,20MHz,FDD,37000,47.8,20,2T2R,28191,L700,ACTIVE,UNBLOCKED
NOKIA,Marlborough 1,300693,76977523,SKTTJ,-41.044381,173.011454,20,18.8,2600_Commscope_FFVV-65C-R2_E02,115,135,800,0,SKTTJ1_N,21200,3200,20MHz,20MHz,FDD,38800,46,18.2,4T4R,28121,L2600,ACTIVE,UNBLOCKED
NOKIA,Marlborough 1,300693,76977521,SKTTJ,-41.044381,173.011454,20,18.8,1800_Commscope_FFVV-65C-R2_E02,113,135,800,0,SKTTJ1_L,19600,1600,20MHz,20MHz,FDD,38800,46,18.2,4T4R,28121,L1800,ACTIVE,UNBLOCKED
NOKIA,Marlborough 1,300693,76977531,SKTTJ,-41.044381,173.011454,190,18.8,1800_Commscope_FFVV-65C-R2_E05,123,136,272,0,SKTTJ2_L,19600,1600,20MHz,20MHz,FDD,58830,46,18.2,4T4R,28121,L1800,ACTIVE,UNBLOCKED
NOKIA,Marlborough 1,300693,76977519,SKTTJ,-41.044381,173.011454,20,18.8,0700_Commscope_FFVV-65C-R2_E02,111,135,326,0,SKTTJ1_J,27310,9310,20MHz,20MHz,FDD,38800,48.79999924,18,4T4R,28121,L700,ACTIVE,UNBLOCKED
NOKIA,Marlborough 1,300693,76977529,SKTTJ,-41.044381,173.011454,190,18.8,0700_Commscope_FFVV-65C-R2_E05,121,136,181,0,SKTTJ2_J,27310,9310,20MHz,20MHz,FDD,58830,46,18.2,4T4R,28121,L700,ACTIVE,UNBLOCKED
VEND-1,CLUST-2,1897,485753,AJFRA,-36.94875,174.82165,180,24,0700_Kathrein_80010891_E04,121,346,360,0,AJFRA2_J,27310,9310,20MHz,20MHz,FDD,10000,45.7,17.9,2T2R,18131,L700,ACTIVE,UNBLOCKED
VEND-1,CLUST-2,1897,485763,AJFRA,-36.94875,174.82165,270,24,0700_Kathrein_80010891_E08,131,347,328,0,AJFRA3_J,27310,9310,20MHz,20MHz,FDD,10000,45.7,17.9,2T2R,18131,L700,ACTIVE,UNBLOCKED
NOKIA,East Coast 2,300209,76853615,CKILJ,-38.677742,178.031515,30,24,0700_Commscope_RVV33BR3_E05,111,285,443,0,CKILJ1_J,27310,9310,20MHz,20MHz,FDD,22780,47.79999924,20,2T2R,48181,L700,ACTIVE,UNBLOCKED
NOKIA,East Coast 2,300209,76853625,CKILJ,-38.677742,178.031515,90,24,0700_Commscope_RVV33BR3_E03,121,286,90,0,CKILJ2_J,27310,9310,20MHz,20MHz,FDD,38800,47.79999924,20,2T2R,48181,L700,ACTIVE,UNBLOCKED
NOKIA,East Coast 2,300209,76853635,CKILJ,-38.677742,178.031515,210,24,0700_Kathrein_80010736V01_E02,131,287,809,0,CKILJ3_J,27310,9310,20MHz,20MHz,FDD,58830,47.79999924,20,2T2R,48181,L700,ACTIVE,UNBLOCKED
NOKIA,East Coast 2,300209,76853617,CKILJ,-38.677742,178.031515,30,24,1800_Commscope_RVV33BR3_E07,113,285,278,0,CKILJ1_L,19600,1600,20MHz,20MHz,FDD,22780,46,18.2,4T4R,48181,L1800,INACTIVE,UNBLOCKED
NOKIA,East Coast 2,300209,76853627,CKILJ,-38.677742,178.031515,90,24,1800_Commscope_RVV33BR3_E03,123,286,736,0,CKILJ2_L,19600,1600,20MHz,20MHz,FDD,38800,46,18.2,4T4R,48181,L1800,ACTIVE,UNBLOCKED
NOKIA,Northland,300973,77049202,NKKIL,-34.872079,173.364681,80,29,2100_Commscope_FFVV-65C-R2_E03,114,141,791,0,NKKIJ1_M,18275,275,15MHz,15MHz,FDD,22780,46,19.5,4T4R,18161,L2100,ACTIVE,UNBLOCKED
NOKIA,Northland,300973,77049212,NKKIL,-34.872079,173.364681,170,29,2100_Commscope_RVV33BR3_E02,124,142,20,0,NKKIJ2_M,18275,275,15MHz,15MHz,FDD,22780,46,19.5,4T4R,18161,L2100,ACTIVE,UNBLOCKED
NOKIA,Northland,300973,77049222,NKKIL,-34.872079,173.364681,260,29,2100_Commscope_FFVV-65C-R2_E03,134,143,42,0,NKKIJ3_M,18275,275,15MHz,15MHz,FDD,22780,46,19.5,4T4R,18161,L2100,INACTIVE,UNBLOCKED
SAMSUNG,WN Upper Hutt,638161,163369329,WKAIF,-41.058085,175.205853,1,15,1800_Commscope_FFVV-65C-R2_E03,113,207,809,0,WKAIF1_L,19600,1600,20MHz,20MHz,FDD,38800,47.8,20,4T4R,38141,L1800,ACTIVE,UNBLOCKED
RCG,Waikato,100630,25761303,RWKKRI,-37.90608,174.883325,240,25,0700_Commscope_KKZZV4-65D-R8_E08,23,188,667,0,RWKKRI023,27610,9610,10MHz,10MHz,FDD,38800,44.20000076,19.4,4T4R,12805,2D - L700,ACTIVE,UNBLOCKED
SAMSUNG,WN Upper Hutt,638161,163369339,WKAIF,-41.058085,175.205853,160,15,1800_Commscope_FFVV-65C-R2_E06,123,208,749,0,WKAIF2_L,19600,1600,20MHz,20MHz,FDD,15920,47.8,20,4T4R,38141,L1800,ACTIVE,UNBLOCKED
SAMSUNG,WN Upper Hutt,638161,163369327,WKAIF,-41.058085,175.205853,1,15,0700_Commscope_FFVV-65C-R2_E06,111,207,809,0,WKAIF1_J,27310,9310,20MHz,20MHz,FDD,38800,47.8,23,4T4R,38141,L700,ACTIVE,UNBLOCKED
SAMSUNG,WN Upper Hutt,638161,163369337,WKAIF,-41.058085,175.205853,160,15,0700_Commscope_FFVV-65C-R2_E06,121,208,749,0,WKAIF2_J,27310,9310,20MHz,20MHz,FDD,15920,47.8,22.7,4T4R,38141,L700,ACTIVE,UNBLOCKED
SAMSUNG,WN Upper Hutt,638161,163369337,WKAIF,-41.058085,175.205853,160,15,0700_Commscope_FFVV-65C-R2_E06,121,208,749,0,WKAIF2_J,27310,9310,20MHz,20MHz,FDD,15920,47.8,23,4T4R,38141,L700,ACTIVE,UNBLOCKED
SAMSUNG,WN Upper Hutt,638161,163369347,WKAIF,-41.058085,175.205853,225,15,0700_Commscope_RVV33BR3_E04,131,209,517,0,WKAIF3_J,27310,9310,20MHz,20MHz,FDD,15920,47.8,23,4T4R,38141,L700,ACTIVE,UNBLOCKED
SAMSUNG,WN Upper Hutt,638161,163369349,WKAIF,-41.058085,175.205853,225,15,1800_Commscope_RVV33BR3_E04,133,209,517,0,WKAIF3_L,19600,1600,20MHz,20MHz,FDD,15920,47.8,20,4T4R,38141,L1800,ACTIVE,UNBLOCKED
NOKIA,Marlborough 2,300401,76902769,SKITJ,-41.441008,173.807635,150,30,1800_Kathrein_80010866_E03,113,90,24,0,SKITJ1_L,19600,1600,20MHz,20MHz,FDD,22780,46,18.2,4T4R,28251,L1800,ACTIVE,UNBLOCKED
NOKIA,Marlborough 2,300401,76902771,SKITJ,-41.441008,173.807635,150,30,2600_Kathrein_80010866_E03,115,90,24,0,SKITJ1_N,21200,3200,20MHz,20MHz,FDD,22780,46,18.2,4T4R,28251,L2600,ACTIVE,UNBLOCKED
NOKIA,Marlborough 2,300401,76902781,SKITJ,-41.441008,173.807635,240,30,2600_Kathrein_80010864_E025,125,91,197,3,SKITJ2_N,21200,3200,20MHz,20MHz,FDD,58830,46,18.2,4T4R,28251,L2600,ACTIVE,UNBLOCKED
NOKIA,Marlborough 2,300401,76902779,SKITJ,-41.441008,173.807635,240,30,1800_Kathrein_80010864_E025,123,91,197,3,SKITJ2_L,19600,1600,20MHz,20MHz,FDD,58830,46,18.2,4T4R,28251,L1800,ACTIVE,UNBLOCKED
NOKIA,West Coast and North Otago 2,301599,77209458,SKARL,-42.477752,171.185209,15,15.2,2100_Huawei_APE4516R1v06_E02,114,165,315,0,SKARJ1_M,18275,275,15MHz,15MHz,FDD,38800,46,19.5,4T4R,28131,L2100,ACTIVE,UNBLOCKED
NOKIA,Marlborough 2,300401,76902767,SKITJ,-41.441008,173.807635,150,30,0700_Kathrein_80010866_E02,111,90,118,0,SKITJ1_J,27310,9310,20MHz,20MHz,FDD,22780,47.79999924,20,2T2R,28251,L700,ACTIVE,UNBLOCKED
NOKIA,Marlborough 2,300401,76902777,SKITJ,-41.441008,173.807635,240,30,0700_Kathrein_80010865_E02,121,91,46,3,SKITJ2_J,27310,9310,20MHz,20MHz,FDD,58830,47.79999924,20,2T2R,28251,L700,ACTIVE,UNBLOCKED
NOKIA,Marlborough 2,300401,76902787,SKITJ,-41.441008,173.807635,320,30,0700_Kathrein_80010735V01_E02,131,92,140,0,SKITJ3_J,27310,9310,20MHz,20MHz,FDD,58830,47.79999924,20,2T2R,28251,L700,ACTIVE,UNBLOCKED
NOKIA,West Coast and North Otago 2,301599,77209468,SKARL,-42.477752,171.185209,195,15.2,2100_Huawei_APE4516R1v06_E02,124,167,93,0,SKARJ2_M,18275,275,15MHz,15MHz,FDD,38800,46,19.5,4T4R,28131,L2100,ACTIVE,UNBLOCKED
CLUST-1,Northland,2077,531823,NKWKA,-36.161268,174.443752,80,10,0700_Kathrein_80010864_E02,111,174,175,0,NKWKA1_J,27310,9310,20MHz,20MHz,FDD,10000,46,17.9,2T2R,18161,L700,ACTIVE,UNBLOCKED
CLUST-1,Northland,2077,531833,NKWKA,-36.161268,174.443752,200,10,0700_Kathrein_80010864_E02,121,175,183,0,NKWKA2_J,27310,9310,20MHz,20MHz,FDD,10000,46,17.9,2T2R,18161,L700,ACTIVE,UNBLOCKED
CLUST-1,Northland,2077,531843,NKWKA,-36.161268,174.443752,320,10,0700_Kathrein_80010864_E02,131,176,191,0,NKWKA3_J,27310,9310,20MHz,20MHz,FDD,10000,46,17.9,2T2R,18161,L700,ACTIVE,UNBLOCKED
NOKIA,Bay of Plenty/Tauranga,301163,77097842,MKTIL,-37.537599,175.875886,40,19,2100_Commscope_RVV33BR3_E05,114,312,621,0,MKTIJ1_M,18275,275,15MHz,15MHz,FDD,38800,47.79999924,21.2,4T4R,48141,L2100,ACTIVE,UNBLOCKED
SAMSUNG,WN Outer 1,638130,163361393,WKWHF,-41.260287,174.788723,60,15,1800_Commscope_RVV33BR3_E02,113,339,496,0,WKWHF1_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,4T4R,38151,L1800,ACTIVE,UNBLOCKED
SAMSUNG,WN Outer 1,638130,163361391,WKWHF,-41.260287,174.788723,60,15,0700_Commscope_RVV33BR3_E04,111,339,0,0,WKWHF1_J,27310,9310,20MHz,20MHz,FDD,15920,46,18.2,2T2R,38151,L700,ACTIVE,UNBLOCKED
SAMSUNG,WN Outer 1,638130,163361411,WKWHF,-41.260287,174.788723,330,15,0700_Kathrein_80010864_E02,131,340,10,0,WKWHF3_J,27310,9310,20MHz,20MHz,FDD,15920,46,18.2,2T2R,38151,L700,ACTIVE,UNBLOCKED
NOKIA,Bay of Plenty/Tauranga,301163,77097852,MKTIL,-37.537599,175.875886,100,19,2100_Commscope_RVV33BR3_E03,124,313,675,0,MKTIJ2_M,18275,275,15MHz,15MHz,FDD,22780,47.79999924,21.2,4T4R,48141,L2100,ACTIVE,UNBLOCKED
SAMSUNG,WN Outer 1,638130,163361413,WKWHF,-41.260287,174.788723,330,15,1800_Kathrein_80010652_E01,133,340,320,0,WKWHF3_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,4T4R,38151,L1800,ACTIVE,UNBLOCKED
CLUST-1,Rotorua/Taupo,1102,282225,MKPKA,-38.21069,176.277049,120,25,1800_Commscope_FFVV-65C-R2_E04,113,183,120,0,MKPKA1_L,19600,1600,20MHz,20MHz,FDD,22000,,20,4T4R,48131,L1800,ACTIVE,UNBLOCKED
CLUST-1,Rotorua/Taupo,1102,282223,MKPKA,-38.21069,176.277049,120,25,0700_Commscope_FFVV-65C-R2_E04,111,183,120,0,MKPKA1_J,27310,9310,20MHz,20MHz,FDD,22000,47.8,20,4T4R,48131,L700,ACTIVE,UNBLOCKED
NOKIA,Bay of Plenty/Tauranga,301163,77097862,MKTIL,-37.537599,175.875886,160,19,2100_Commscope_RVV33BR3_E03,134,314,441,0,MKTIJ3_M,18275,275,15MHz,15MHz,FDD,38800,47.79999924,21.2,4T4R,48141,L2100,ACTIVE,UNBLOCKED
CLUST-1,Rotorua/Taupo,1102,282233,MKPKA,-38.21069,176.277049,240,25,0700_Commscope_FFVV-65C-R2_E04,121,184,177,0,MKPKA2_J,27310,9310,20MHz,20MHz,FDD,37000,47.8,20,4T4R,48131,L700,ACTIVE,UNBLOCKED
CLUST-1,Rotorua/Taupo,1102,282243,MKPKA,-38.21069,176.277049,359,25,0700_Commscope_FFVV-65C-R2_E04,131,185,304,0,MKPKA3_J,27310,9310,20MHz,20MHz,FDD,22000,47.8,20,4T4R,48131,L700,ACTIVE,UNBLOCKED
CLUST-1,Rotorua/Taupo,1102,282235,MKPKA,-38.21069,176.277049,240,25,1800_Commscope_FFVV-65C-R2_E04,123,184,177,0,MKPKA2_L,19600,1600,20MHz,20MHz,FDD,37000,,20,4T4R,48131,L1800,ACTIVE,UNBLOCKED
NOKIA,Bay of Plenty/Tauranga,301041,77066610,MKATL,-37.555087,175.917366,120,20,2100_Huawei_APE4516R1v06_E02,114,336,386,0,MKATJ1_M,18275,275,15MHz,15MHz,FDD,22780,46,19.5,4T4R,48141,L2100,ACTIVE,UNBLOCKED
CLUST-1,Rotorua/Taupo,1102,282245,MKPKA,-38.21069,176.277049,359,25,1800_Commscope_FFVV-65C-R2_E06,133,185,304,0,MKPKA3_L,19600,1600,20MHz,20MHz,FDD,22000,,20,4T4R,48131,L1800,ACTIVE,UNBLOCKED
NOKIA,Bay of Plenty/Tauranga,301041,77066613,MKATL,-37.555087,175.917366,120,20,2300_Huawei_APE4516R1v06_E02,117,336,217,0,MKATJ1_Q,39250,39250,20MHz,20MHz,TDD,12200,43,15.2,4T4R,48141,L2300 - Q,ACTIVE,UNBLOCKED
NOKIA,Bay of Plenty/Tauranga,301041,77066614,MKATL,-37.555087,175.917366,120,20,2300_Huawei_APE4516R1v06_E02,118,336,217,0,MKATJ1_R,39052,39052,20MHz,20MHz,TDD,12200,43,15.2,4T4R,48141,L2300 - R,ACTIVE,UNBLOCKED
NOKIA,Northland,300245,76862833,NKMXJ,-35.682466,174.300992,120,15.9,1800_Commscope_RRZZHHTTS4-65B-R7_E04,113,375,672,0,NKMXJ1_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18161,L1800,ACTIVE,UNBLOCKED
NOKIA,Northland,300245,76862835,NKMXJ,-35.682466,174.300992,120,15.9,2600_Commscope_RRZZHHTTS4-65B-R7_E04,115,375,672,0,NKMXJ1_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18161,L2600,ACTIVE,UNBLOCKED
NOKIA,Bay of Plenty/Tauranga,301041,77066620,MKATL,-37.555087,175.917366,240,20,2100_Huawei_APE4516R1v06_E02,124,337,84,0,MKATJ2_M,18275,275,15MHz,15MHz,FDD,12200,46,19.5,4T4R,48141,L2100,ACTIVE,UNBLOCKED
NOKIA,Northland,300245,76862845,NKMXJ,-35.682466,174.300992,240,15.9,2600_Commscope_RRZZHHTTS4-65B-R7_E03,125,376,664,0,NKMXJ2_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18161,L2600,ACTIVE,UNBLOCKED
NOKIA,Bay of Plenty/Tauranga,301041,77066623,MKATL,-37.555087,175.917366,240,20,2300_Huawei_APE4516R1v06_E02,127,337,123,0,MKATJ2_Q,39250,39250,20MHz,20MHz,TDD,12200,43,15.2,4T4R,48141,L2300 - Q,ACTIVE,UNBLOCKED
NOKIA,Bay of Plenty/Tauranga,301041,77066624,MKATL,-37.555087,175.917366,240,20,2300_Huawei_APE4516R1v06_E02,128,337,123,0,MKATJ2_R,39052,39052,20MHz,20MHz,TDD,12200,43,15.2,4T4R,48141,L2300 - R,ACTIVE,UNBLOCKED
NOKIA,Northland,300245,76862855,NKMXJ,-35.682466,174.300992,359,15.9,2600_Commscope_RRZZHHTTS4-65B-R7_E03,135,377,640,0,NKMXJ3_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18161,L2600,ACTIVE,UNBLOCKED
NOKIA,Northland,300245,76862831,NKMXJ,-35.682466,174.300992,120,15.9,0700_Commscope_RRZZHHTTS4-65B-R7_E07,111,375,446,0,NKMXJ1_J,27310,9310,20MHz,20MHz,FDD,15920,46,18.2,4T4R,18161,L700,ACTIVE,UNBLOCKED
NOKIA,Bay of Plenty/Tauranga,301041,77066630,MKATL,-37.555087,175.917366,359,20,2100_Huawei_APE4516R1v06_E02,134,338,94,0,MKATJ3_M,18275,275,15MHz,15MHz,FDD,22780,46,19.5,4T4R,48141,L2100,ACTIVE,UNBLOCKED
NOKIA,Northland,300245,76862841,NKMXJ,-35.682466,174.300992,240,15.9,0700_Commscope_RRZZHHTTS4-65B-R7_E04,121,376,657,0,NKMXJ2_J,27310,9310,20MHz,20MHz,FDD,15920,46,18.2,4T4R,18161,L700,ACTIVE,UNBLOCKED
NOKIA,Bay of Plenty/Tauranga,301041,77066633,MKATL,-37.555087,175.917366,359,20,2300_Huawei_APE4516R1v06_E02,137,338,135,0,MKATJ3_Q,39250,39250,20MHz,20MHz,TDD,12200,43,15.2,4T4R,48141,L2300 - Q,ACTIVE,UNBLOCKED
NOKIA,Bay of Plenty/Tauranga,301041,77066634,MKATL,-37.555087,175.917366,359,20,2300_Huawei_APE4516R1v06_E02,138,338,135,0,MKATJ3_R,39052,39052,20MHz,20MHz,TDD,12200,43,15.2,4T4R,48141,L2300 - R,ACTIVE,UNBLOCKED
NOKIA,Northland,300245,76862851,NKMXJ,-35.682466,174.300992,359,15.9,0700_Commscope_RRZZHHTTS4-65B-R7_E02,131,377,647,0,NKMXJ3_J,27310,9310,20MHz,20MHz,FDD,15920,46,18.2,4T4R,18161,L700,ACTIVE,UNBLOCKED
NOKIA,Northland,300245,76862843,NKMXJ,-35.682466,174.300992,240,15.9,1800_Commscope_RRZZHHTTS4-65B-R7_E03,123,376,664,0,NKMXJ2_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18161,L1800,ACTIVE,UNBLOCKED
NOKIA,Wairarapa 1,301063,77072242,CKHEJ,-39.846531,176.699345,15,18.8,2100_Commscope_FFVV-65C-R2_E02,114,162,308,0,CKHEJ1_M,18275,275,15MHz,15MHz,FDD,58830,47.79999924,21.2,4T4R,38131,L2100,ACTIVE,UNBLOCKED
NOKIA,Northland,300245,76862853,NKMXJ,-35.682466,174.300992,0,15.9,1800_Commscope_RRZZHHTTS4-65B-R7_E03,133,377,640,0,NKMXJ3_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18161,L1800,ACTIVE,UNBLOCKED
